entry_id,category,domain,slug,tier,label,path,generated_at
CARD-GEN-0318,cardiovascular,physiological,policosanol-card-gen-0318,Black,FAIL,entries/physiological/policosanol-card-gen-0318/cardiovascular/v1,2025-11-06T07:07:39.557763+00:00
CARD-GEN-0319,cardiovascular,physiological,plant-sterols-card-gen-0319,Black,FAIL,entries/physiological/plant-sterols-card-gen-0319/cardiovascular/v1,2025-11-06T07:07:39.631746+00:00
CARD-GEN-0320,cardiovascular,physiological,psyllium-card-gen-0320,Black,FAIL,entries/physiological/psyllium-card-gen-0320/cardiovascular/v1,2025-11-06T07:07:39.706427+00:00
CARD-GEN-0321,cardiovascular,physiological,omega-3-card-gen-0321,Black,FAIL,entries/physiological/omega-3-card-gen-0321/cardiovascular/v1,2025-11-06T07:07:39.776856+00:00
CARD-GEN-0322,cardiovascular,physiological,coq10-card-gen-0322,Black,FAIL,entries/physiological/coq10-card-gen-0322/cardiovascular/v1,2025-11-06T07:07:39.854915+00:00
CARD-GEN-0323,cardiovascular,physiological,garlic-card-gen-0323,Black,FAIL,entries/physiological/garlic-card-gen-0323/cardiovascular/v1,2025-11-06T07:07:39.930563+00:00
CARD-GEN-0324,cardiovascular,physiological,hawthorn-card-gen-0324,Black,FAIL,entries/physiological/hawthorn-card-gen-0324/cardiovascular/v1,2025-11-06T07:07:40.001009+00:00
CARD-GEN-0325,cardiovascular,physiological,l-arginine-card-gen-0325,Black,FAIL,entries/physiological/l-arginine-card-gen-0325/cardiovascular/v1,2025-11-06T07:07:40.073379+00:00
CARD-GEN-0326,cardiovascular,physiological,l-citrulline-card-gen-0326,Black,FAIL,entries/physiological/l-citrulline-card-gen-0326/cardiovascular/v1,2025-11-06T07:07:40.145862+00:00
CARD-GEN-0327,cardiovascular,physiological,beetroot-card-gen-0327,Black,FAIL,entries/physiological/beetroot-card-gen-0327/cardiovascular/v1,2025-11-06T07:07:40.220264+00:00
CARD-GEN-0328,cardiovascular,physiological,potassium-card-gen-0328,Black,FAIL,entries/physiological/potassium-card-gen-0328/cardiovascular/v1,2025-11-06T07:07:40.288201+00:00
CARD-GEN-0329,cardiovascular,physiological,magnesium-card-gen-0329,Black,FAIL,entries/physiological/magnesium-card-gen-0329/cardiovascular/v1,2025-11-06T07:07:40.365618+00:00
CARD-GEN-0330,cardiovascular,physiological,vitamin-k2-card-gen-0330,Black,FAIL,entries/physiological/vitamin-k2-card-gen-0330/cardiovascular/v1,2025-11-06T07:07:40.435820+00:00
CARD-GEN-0331,cardiovascular,physiological,niacin-card-gen-0331,Black,FAIL,entries/physiological/niacin-card-gen-0331/cardiovascular/v1,2025-11-06T07:07:40.504504+00:00
CARD-GEN-0332,cardiovascular,physiological,berberine-card-gen-0332,Black,FAIL,entries/physiological/berberine-card-gen-0332/cardiovascular/v1,2025-11-06T07:07:40.574971+00:00
CARD-GEN-0333,cardiovascular,physiological,red-yeast-rice-card-gen-0333,Black,FAIL,entries/physiological/red-yeast-rice-card-gen-0333/cardiovascular/v1,2025-11-06T07:07:40.646521+00:00
CARD-GEN-0334,cardiovascular,physiological,grape-seed-extract-card-gen-0334,Black,FAIL,entries/physiological/grape-seed-extract-card-gen-0334/cardiovascular/v1,2025-11-06T07:07:40.720483+00:00
CARD-GEN-0335,cardiovascular,physiological,nattokinase-card-gen-0335,Black,FAIL,entries/physiological/nattokinase-card-gen-0335/cardiovascular/v1,2025-11-06T07:07:40.799352+00:00
CARD-GEN-0336,cardiovascular,physiological,hibiscus-card-gen-0336,Black,FAIL,entries/physiological/hibiscus-card-gen-0336/cardiovascular/v1,2025-11-06T07:07:40.872441+00:00
CARD-GEN-0337,cardiovascular,physiological,aged-garlic-card-gen-0337,Black,FAIL,entries/physiological/aged-garlic-card-gen-0337/cardiovascular/v1,2025-11-06T07:07:40.941058+00:00
CARD-GEN-0338,cardiovascular,physiological,policosanol-card-gen-0338,Black,FAIL,entries/physiological/policosanol-card-gen-0338/cardiovascular/v1,2025-11-06T07:07:41.010869+00:00
CARD-GEN-0339,cardiovascular,physiological,plant-sterols-card-gen-0339,Black,FAIL,entries/physiological/plant-sterols-card-gen-0339/cardiovascular/v1,2025-11-06T07:07:41.082656+00:00
CARD-GEN-0340,cardiovascular,physiological,psyllium-card-gen-0340,Black,FAIL,entries/physiological/psyllium-card-gen-0340/cardiovascular/v1,2025-11-06T07:07:41.154235+00:00
CARD-GEN-0341,cardiovascular,physiological,omega-3-card-gen-0341,Black,FAIL,entries/physiological/omega-3-card-gen-0341/cardiovascular/v1,2025-11-06T07:07:41.225149+00:00
CARD-GEN-0342,cardiovascular,physiological,coq10-card-gen-0342,Black,FAIL,entries/physiological/coq10-card-gen-0342/cardiovascular/v1,2025-11-06T07:07:41.293167+00:00
CARD-GEN-0343,cardiovascular,physiological,garlic-card-gen-0343,Black,FAIL,entries/physiological/garlic-card-gen-0343/cardiovascular/v1,2025-11-06T07:07:41.359160+00:00
CARD-GEN-0344,cardiovascular,physiological,hawthorn-card-gen-0344,Black,FAIL,entries/physiological/hawthorn-card-gen-0344/cardiovascular/v1,2025-11-06T07:07:41.426159+00:00
CARD-GEN-0345,cardiovascular,physiological,l-arginine-card-gen-0345,Black,FAIL,entries/physiological/l-arginine-card-gen-0345/cardiovascular/v1,2025-11-06T07:07:41.494739+00:00
CARD-GEN-0346,cardiovascular,physiological,l-citrulline-card-gen-0346,Black,FAIL,entries/physiological/l-citrulline-card-gen-0346/cardiovascular/v1,2025-11-06T07:07:41.560142+00:00
CARD-GEN-0347,cardiovascular,physiological,beetroot-card-gen-0347,Black,FAIL,entries/physiological/beetroot-card-gen-0347/cardiovascular/v1,2025-11-06T07:07:41.629960+00:00
CARD-GEN-0348,cardiovascular,physiological,potassium-card-gen-0348,Black,FAIL,entries/physiological/potassium-card-gen-0348/cardiovascular/v1,2025-11-06T07:07:41.709508+00:00
CARD-GEN-0349,cardiovascular,physiological,magnesium-card-gen-0349,Black,FAIL,entries/physiological/magnesium-card-gen-0349/cardiovascular/v1,2025-11-06T07:07:41.779590+00:00
CARD-GEN-0350,cardiovascular,physiological,vitamin-k2-card-gen-0350,Black,FAIL,entries/physiological/vitamin-k2-card-gen-0350/cardiovascular/v1,2025-11-06T07:07:41.852670+00:00
CARD-GEN-0351,cardiovascular,physiological,niacin-card-gen-0351,Black,FAIL,entries/physiological/niacin-card-gen-0351/cardiovascular/v1,2025-11-06T07:07:41.935272+00:00
CARD-GEN-0352,cardiovascular,physiological,berberine-card-gen-0352,Black,FAIL,entries/physiological/berberine-card-gen-0352/cardiovascular/v1,2025-11-06T07:07:42.014025+00:00
CARD-GEN-0353,cardiovascular,physiological,red-yeast-rice-card-gen-0353,Black,FAIL,entries/physiological/red-yeast-rice-card-gen-0353/cardiovascular/v1,2025-11-06T07:07:42.091959+00:00
CARD-GEN-0354,cardiovascular,physiological,grape-seed-extract-card-gen-0354,Black,FAIL,entries/physiological/grape-seed-extract-card-gen-0354/cardiovascular/v1,2025-11-06T07:07:42.164120+00:00
CARD-GEN-0355,cardiovascular,physiological,nattokinase-card-gen-0355,Black,FAIL,entries/physiological/nattokinase-card-gen-0355/cardiovascular/v1,2025-11-06T07:07:42.240987+00:00
CARD-GEN-0356,cardiovascular,physiological,hibiscus-card-gen-0356,Black,FAIL,entries/physiological/hibiscus-card-gen-0356/cardiovascular/v1,2025-11-06T07:07:42.312531+00:00
CARD-GEN-0357,cardiovascular,physiological,aged-garlic-card-gen-0357,Black,FAIL,entries/physiological/aged-garlic-card-gen-0357/cardiovascular/v1,2025-11-06T07:07:42.382406+00:00
CARD-GEN-0358,cardiovascular,physiological,policosanol-card-gen-0358,Black,FAIL,entries/physiological/policosanol-card-gen-0358/cardiovascular/v1,2025-11-06T07:07:42.456100+00:00
CARD-GEN-0359,cardiovascular,physiological,plant-sterols-card-gen-0359,Black,FAIL,entries/physiological/plant-sterols-card-gen-0359/cardiovascular/v1,2025-11-06T07:07:42.533369+00:00
CARD-GEN-0360,cardiovascular,physiological,psyllium-card-gen-0360,Black,FAIL,entries/physiological/psyllium-card-gen-0360/cardiovascular/v1,2025-11-06T07:07:42.612831+00:00
CARD-GEN-0361,cardiovascular,physiological,omega-3-card-gen-0361,Black,FAIL,entries/physiological/omega-3-card-gen-0361/cardiovascular/v1,2025-11-06T07:07:42.684842+00:00
CARD-GEN-0362,cardiovascular,physiological,coq10-card-gen-0362,Black,FAIL,entries/physiological/coq10-card-gen-0362/cardiovascular/v1,2025-11-06T07:07:42.748434+00:00
CARD-GEN-0363,cardiovascular,physiological,garlic-card-gen-0363,Black,FAIL,entries/physiological/garlic-card-gen-0363/cardiovascular/v1,2025-11-06T07:07:42.823196+00:00
CARD-GEN-0364,cardiovascular,physiological,hawthorn-card-gen-0364,Black,FAIL,entries/physiological/hawthorn-card-gen-0364/cardiovascular/v1,2025-11-06T07:07:42.905288+00:00
CARD-GEN-0365,cardiovascular,physiological,l-arginine-card-gen-0365,Black,FAIL,entries/physiological/l-arginine-card-gen-0365/cardiovascular/v1,2025-11-06T07:07:42.980348+00:00
CARD-GEN-0366,cardiovascular,physiological,l-citrulline-card-gen-0366,Black,FAIL,entries/physiological/l-citrulline-card-gen-0366/cardiovascular/v1,2025-11-06T07:07:43.055244+00:00
CARD-GEN-0367,cardiovascular,physiological,beetroot-card-gen-0367,Black,FAIL,entries/physiological/beetroot-card-gen-0367/cardiovascular/v1,2025-11-06T07:07:43.126500+00:00
CARD-GEN-0368,cardiovascular,physiological,potassium-card-gen-0368,Black,FAIL,entries/physiological/potassium-card-gen-0368/cardiovascular/v1,2025-11-06T07:07:43.197034+00:00
CARD-GEN-0369,cardiovascular,physiological,magnesium-card-gen-0369,Black,FAIL,entries/physiological/magnesium-card-gen-0369/cardiovascular/v1,2025-11-06T07:07:43.272183+00:00
CARD-GEN-0370,cardiovascular,physiological,vitamin-k2-card-gen-0370,Black,FAIL,entries/physiological/vitamin-k2-card-gen-0370/cardiovascular/v1,2025-11-06T07:07:43.354770+00:00
CARD-GEN-0371,cardiovascular,physiological,niacin-card-gen-0371,Black,FAIL,entries/physiological/niacin-card-gen-0371/cardiovascular/v1,2025-11-06T07:07:43.430883+00:00
CARD-GEN-0372,cardiovascular,physiological,berberine-card-gen-0372,Black,FAIL,entries/physiological/berberine-card-gen-0372/cardiovascular/v1,2025-11-06T07:07:43.510582+00:00
CARD-GEN-0373,cardiovascular,physiological,red-yeast-rice-card-gen-0373,Black,FAIL,entries/physiological/red-yeast-rice-card-gen-0373/cardiovascular/v1,2025-11-06T07:07:43.623271+00:00
CARD-GEN-0374,cardiovascular,physiological,grape-seed-extract-card-gen-0374,Black,FAIL,entries/physiological/grape-seed-extract-card-gen-0374/cardiovascular/v1,2025-11-06T07:07:43.723289+00:00
CARD-GEN-0375,cardiovascular,physiological,nattokinase-card-gen-0375,Black,FAIL,entries/physiological/nattokinase-card-gen-0375/cardiovascular/v1,2025-11-06T07:07:43.804332+00:00
CARD-GEN-0376,cardiovascular,physiological,hibiscus-card-gen-0376,Black,FAIL,entries/physiological/hibiscus-card-gen-0376/cardiovascular/v1,2025-11-06T07:07:43.888259+00:00
CARD-GEN-0377,cardiovascular,physiological,aged-garlic-card-gen-0377,Black,FAIL,entries/physiological/aged-garlic-card-gen-0377/cardiovascular/v1,2025-11-06T07:07:43.974525+00:00
CARD-GEN-0378,cardiovascular,physiological,policosanol-card-gen-0378,Black,FAIL,entries/physiological/policosanol-card-gen-0378/cardiovascular/v1,2025-11-06T07:07:44.058313+00:00
CARD-GEN-0379,cardiovascular,physiological,plant-sterols-card-gen-0379,Black,FAIL,entries/physiological/plant-sterols-card-gen-0379/cardiovascular/v1,2025-11-06T07:07:44.149577+00:00
CARD-GEN-0380,cardiovascular,physiological,psyllium-card-gen-0380,Black,FAIL,entries/physiological/psyllium-card-gen-0380/cardiovascular/v1,2025-11-06T07:07:44.235987+00:00
CARD-GEN-0381,cardiovascular,physiological,omega-3-card-gen-0381,Black,FAIL,entries/physiological/omega-3-card-gen-0381/cardiovascular/v1,2025-11-06T07:07:44.325827+00:00
CARD-GEN-0382,cardiovascular,physiological,coq10-card-gen-0382,Black,FAIL,entries/physiological/coq10-card-gen-0382/cardiovascular/v1,2025-11-06T07:07:44.401048+00:00
CARD-GEN-0383,cardiovascular,physiological,garlic-card-gen-0383,Black,FAIL,entries/physiological/garlic-card-gen-0383/cardiovascular/v1,2025-11-06T07:07:44.483902+00:00
CARD-GEN-0384,cardiovascular,physiological,hawthorn-card-gen-0384,Black,FAIL,entries/physiological/hawthorn-card-gen-0384/cardiovascular/v1,2025-11-06T07:07:44.568158+00:00
CARD-GEN-0385,cardiovascular,physiological,l-arginine-card-gen-0385,Black,FAIL,entries/physiological/l-arginine-card-gen-0385/cardiovascular/v1,2025-11-06T07:07:44.647004+00:00
CARD-GEN-0386,cardiovascular,physiological,l-citrulline-card-gen-0386,Black,FAIL,entries/physiological/l-citrulline-card-gen-0386/cardiovascular/v1,2025-11-06T07:07:44.719535+00:00
CARD-GEN-0387,cardiovascular,physiological,beetroot-card-gen-0387,Black,FAIL,entries/physiological/beetroot-card-gen-0387/cardiovascular/v1,2025-11-06T07:07:44.797309+00:00
CARD-GEN-0388,cardiovascular,physiological,potassium-card-gen-0388,Black,FAIL,entries/physiological/potassium-card-gen-0388/cardiovascular/v1,2025-11-06T07:07:44.869030+00:00
CARD-GEN-0389,cardiovascular,physiological,magnesium-card-gen-0389,Black,FAIL,entries/physiological/magnesium-card-gen-0389/cardiovascular/v1,2025-11-06T07:07:44.944483+00:00
CARD-GEN-0390,cardiovascular,physiological,vitamin-k2-card-gen-0390,Black,FAIL,entries/physiological/vitamin-k2-card-gen-0390/cardiovascular/v1,2025-11-06T07:07:45.016357+00:00
CARD-GEN-0391,cardiovascular,physiological,niacin-card-gen-0391,Black,FAIL,entries/physiological/niacin-card-gen-0391/cardiovascular/v1,2025-11-06T07:07:45.090237+00:00
CARD-GEN-0392,cardiovascular,physiological,berberine-card-gen-0392,Black,FAIL,entries/physiological/berberine-card-gen-0392/cardiovascular/v1,2025-11-06T07:07:45.161417+00:00
CARD-GEN-0393,cardiovascular,physiological,red-yeast-rice-card-gen-0393,Black,FAIL,entries/physiological/red-yeast-rice-card-gen-0393/cardiovascular/v1,2025-11-06T07:07:45.232937+00:00
CARD-GEN-0394,cardiovascular,physiological,grape-seed-extract-card-gen-0394,Black,FAIL,entries/physiological/grape-seed-extract-card-gen-0394/cardiovascular/v1,2025-11-06T07:07:45.301702+00:00
CARD-GEN-0395,cardiovascular,physiological,nattokinase-card-gen-0395,Black,FAIL,entries/physiological/nattokinase-card-gen-0395/cardiovascular/v1,2025-11-06T07:07:45.387217+00:00
CARD-GEN-0396,cardiovascular,physiological,hibiscus-card-gen-0396,Black,FAIL,entries/physiological/hibiscus-card-gen-0396/cardiovascular/v1,2025-11-06T07:07:45.459461+00:00
CARD-GEN-0397,cardiovascular,physiological,aged-garlic-card-gen-0397,Black,FAIL,entries/physiological/aged-garlic-card-gen-0397/cardiovascular/v1,2025-11-06T07:07:45.529117+00:00
CARD-GEN-0398,cardiovascular,physiological,policosanol-card-gen-0398,Black,FAIL,entries/physiological/policosanol-card-gen-0398/cardiovascular/v1,2025-11-06T07:07:45.597588+00:00
CARD-GEN-0399,cardiovascular,physiological,plant-sterols-card-gen-0399,Black,FAIL,entries/physiological/plant-sterols-card-gen-0399/cardiovascular/v1,2025-11-06T07:07:45.664181+00:00
CARD-GEN-0400,cardiovascular,physiological,psyllium-card-gen-0400,Black,FAIL,entries/physiological/psyllium-card-gen-0400/cardiovascular/v1,2025-11-06T07:07:45.734533+00:00
