entry_id,category,domain,slug,tier,label,path,generated_at
COGN-GEN-0116,cognition,neurological,methylfolate-cogn-gen-0116,Gold,PASS,entries/neurological/methylfolate-cogn-gen-0116/cognition/v1,2025-11-06T07:07:39.405669+00:00
COGN-GEN-0117,cognition,neurological,nicotinamide-riboside-cogn-gen-0117,Gold,PASS,entries/neurological/nicotinamide-riboside-cogn-gen-0117/cognition/v1,2025-11-06T07:07:39.475824+00:00
COGN-GEN-0118,cognition,neurological,caffeine-l-theanine-cogn-gen-0118,Gold,PASS,entries/neurological/caffeine-l-theanine-cogn-gen-0118/cognition/v1,2025-11-06T07:07:39.545428+00:00
COGN-GEN-0119,cognition,neurological,panax-ginseng-cogn-gen-0119,Gold,PASS,entries/neurological/panax-ginseng-cogn-gen-0119/cognition/v1,2025-11-06T07:07:39.616565+00:00
COGN-GEN-0120,cognition,neurological,vinpocetine-cogn-gen-0120,Gold,PASS,entries/neurological/vinpocetine-cogn-gen-0120/cognition/v1,2025-11-06T07:07:39.686707+00:00
COGN-GEN-0121,cognition,neurological,bacopa-cogn-gen-0121,Gold,PASS,entries/neurological/bacopa-cogn-gen-0121/cognition/v1,2025-11-06T07:07:39.754921+00:00
COGN-GEN-0122,cognition,neurological,lions-mane-cogn-gen-0122,Gold,PASS,entries/neurological/lions-mane-cogn-gen-0122/cognition/v1,2025-11-06T07:07:39.826142+00:00
COGN-GEN-0123,cognition,neurological,ginkgo-cogn-gen-0123,Gold,PASS,entries/neurological/ginkgo-cogn-gen-0123/cognition/v1,2025-11-06T07:07:39.901800+00:00
COGN-GEN-0124,cognition,neurological,phosphatidylserine-cogn-gen-0124,Gold,PASS,entries/neurological/phosphatidylserine-cogn-gen-0124/cognition/v1,2025-11-06T07:07:39.976167+00:00
COGN-GEN-0125,cognition,neurological,alpha-gpc-cogn-gen-0125,Gold,PASS,entries/neurological/alpha-gpc-cogn-gen-0125/cognition/v1,2025-11-06T07:07:40.048138+00:00
COGN-GEN-0126,cognition,neurological,rhodiola-cogn-gen-0126,Gold,PASS,entries/neurological/rhodiola-cogn-gen-0126/cognition/v1,2025-11-06T07:07:40.122000+00:00
COGN-GEN-0127,cognition,neurological,acetyl-l-carnitine-cogn-gen-0127,Gold,PASS,entries/neurological/acetyl-l-carnitine-cogn-gen-0127/cognition/v1,2025-11-06T07:07:40.198935+00:00
COGN-GEN-0128,cognition,neurological,citicoline-cogn-gen-0128,Gold,PASS,entries/neurological/citicoline-cogn-gen-0128/cognition/v1,2025-11-06T07:07:40.270475+00:00
COGN-GEN-0129,cognition,neurological,lutein-cogn-gen-0129,Gold,PASS,entries/neurological/lutein-cogn-gen-0129/cognition/v1,2025-11-06T07:07:40.345564+00:00
COGN-GEN-0130,cognition,neurological,resveratrol-cogn-gen-0130,Gold,PASS,entries/neurological/resveratrol-cogn-gen-0130/cognition/v1,2025-11-06T07:07:40.413002+00:00
COGN-GEN-0131,cognition,neurological,curcumin-cogn-gen-0131,Gold,PASS,entries/neurological/curcumin-cogn-gen-0131/cognition/v1,2025-11-06T07:07:40.480644+00:00
COGN-GEN-0132,cognition,neurological,omega-3-cogn-gen-0132,Gold,PASS,entries/neurological/omega-3-cogn-gen-0132/cognition/v1,2025-11-06T07:07:40.551244+00:00
COGN-GEN-0133,cognition,neurological,nootropic-blend-cogn-gen-0133,Gold,PASS,entries/neurological/nootropic-blend-cogn-gen-0133/cognition/v1,2025-11-06T07:07:40.621494+00:00
COGN-GEN-0134,cognition,neurological,cerebrolysin-peptide-cogn-gen-0134,Gold,PASS,entries/neurological/cerebrolysin-peptide-cogn-gen-0134/cognition/v1,2025-11-06T07:07:40.694023+00:00
COGN-GEN-0135,cognition,neurological,methyl-b12-cogn-gen-0135,Gold,PASS,entries/neurological/methyl-b12-cogn-gen-0135/cognition/v1,2025-11-06T07:07:40.767636+00:00
COGN-GEN-0136,cognition,neurological,methylfolate-cogn-gen-0136,Gold,PASS,entries/neurological/methylfolate-cogn-gen-0136/cognition/v1,2025-11-06T07:07:40.838254+00:00
COGN-GEN-0137,cognition,neurological,nicotinamide-riboside-cogn-gen-0137,Gold,PASS,entries/neurological/nicotinamide-riboside-cogn-gen-0137/cognition/v1,2025-11-06T07:07:40.907357+00:00
COGN-GEN-0138,cognition,neurological,caffeine-l-theanine-cogn-gen-0138,Gold,PASS,entries/neurological/caffeine-l-theanine-cogn-gen-0138/cognition/v1,2025-11-06T07:07:40.988472+00:00
COGN-GEN-0139,cognition,neurological,panax-ginseng-cogn-gen-0139,Gold,PASS,entries/neurological/panax-ginseng-cogn-gen-0139/cognition/v1,2025-11-06T07:07:41.059507+00:00
COGN-GEN-0140,cognition,neurological,vinpocetine-cogn-gen-0140,Gold,PASS,entries/neurological/vinpocetine-cogn-gen-0140/cognition/v1,2025-11-06T07:07:41.135294+00:00
COGN-GEN-0141,cognition,neurological,bacopa-cogn-gen-0141,Gold,PASS,entries/neurological/bacopa-cogn-gen-0141/cognition/v1,2025-11-06T07:07:41.205771+00:00
COGN-GEN-0142,cognition,neurological,lions-mane-cogn-gen-0142,Gold,PASS,entries/neurological/lions-mane-cogn-gen-0142/cognition/v1,2025-11-06T07:07:41.277282+00:00
COGN-GEN-0143,cognition,neurological,ginkgo-cogn-gen-0143,Gold,PASS,entries/neurological/ginkgo-cogn-gen-0143/cognition/v1,2025-11-06T07:07:41.347148+00:00
COGN-GEN-0144,cognition,neurological,phosphatidylserine-cogn-gen-0144,Gold,PASS,entries/neurological/phosphatidylserine-cogn-gen-0144/cognition/v1,2025-11-06T07:07:41.412717+00:00
COGN-GEN-0145,cognition,neurological,alpha-gpc-cogn-gen-0145,Gold,PASS,entries/neurological/alpha-gpc-cogn-gen-0145/cognition/v1,2025-11-06T07:07:41.485055+00:00
COGN-GEN-0146,cognition,neurological,rhodiola-cogn-gen-0146,Gold,PASS,entries/neurological/rhodiola-cogn-gen-0146/cognition/v1,2025-11-06T07:07:41.553211+00:00
COGN-GEN-0147,cognition,neurological,acetyl-l-carnitine-cogn-gen-0147,Gold,PASS,entries/neurological/acetyl-l-carnitine-cogn-gen-0147/cognition/v1,2025-11-06T07:07:41.632378+00:00
COGN-GEN-0148,cognition,neurological,citicoline-cogn-gen-0148,Gold,PASS,entries/neurological/citicoline-cogn-gen-0148/cognition/v1,2025-11-06T07:07:41.700404+00:00
COGN-GEN-0149,cognition,neurological,lutein-cogn-gen-0149,Gold,PASS,entries/neurological/lutein-cogn-gen-0149/cognition/v1,2025-11-06T07:07:41.784495+00:00
COGN-GEN-0150,cognition,neurological,resveratrol-cogn-gen-0150,Gold,PASS,entries/neurological/resveratrol-cogn-gen-0150/cognition/v1,2025-11-06T07:07:41.858352+00:00
COGN-GEN-0151,cognition,neurological,curcumin-cogn-gen-0151,Gold,PASS,entries/neurological/curcumin-cogn-gen-0151/cognition/v1,2025-11-06T07:07:41.937459+00:00
COGN-GEN-0152,cognition,neurological,omega-3-cogn-gen-0152,Gold,PASS,entries/neurological/omega-3-cogn-gen-0152/cognition/v1,2025-11-06T07:07:42.012491+00:00
COGN-GEN-0153,cognition,neurological,nootropic-blend-cogn-gen-0153,Gold,PASS,entries/neurological/nootropic-blend-cogn-gen-0153/cognition/v1,2025-11-06T07:07:42.087242+00:00
COGN-GEN-0154,cognition,neurological,cerebrolysin-peptide-cogn-gen-0154,Gold,PASS,entries/neurological/cerebrolysin-peptide-cogn-gen-0154/cognition/v1,2025-11-06T07:07:42.158842+00:00
COGN-GEN-0155,cognition,neurological,methyl-b12-cogn-gen-0155,Gold,PASS,entries/neurological/methyl-b12-cogn-gen-0155/cognition/v1,2025-11-06T07:07:42.239038+00:00
COGN-GEN-0156,cognition,neurological,methylfolate-cogn-gen-0156,Gold,PASS,entries/neurological/methylfolate-cogn-gen-0156/cognition/v1,2025-11-06T07:07:42.313492+00:00
COGN-GEN-0157,cognition,neurological,nicotinamide-riboside-cogn-gen-0157,Gold,PASS,entries/neurological/nicotinamide-riboside-cogn-gen-0157/cognition/v1,2025-11-06T07:07:42.390000+00:00
COGN-GEN-0158,cognition,neurological,caffeine-l-theanine-cogn-gen-0158,Gold,PASS,entries/neurological/caffeine-l-theanine-cogn-gen-0158/cognition/v1,2025-11-06T07:07:42.472583+00:00
COGN-GEN-0159,cognition,neurological,panax-ginseng-cogn-gen-0159,Gold,PASS,entries/neurological/panax-ginseng-cogn-gen-0159/cognition/v1,2025-11-06T07:07:42.547255+00:00
COGN-GEN-0160,cognition,neurological,vinpocetine-cogn-gen-0160,Gold,PASS,entries/neurological/vinpocetine-cogn-gen-0160/cognition/v1,2025-11-06T07:07:42.616592+00:00
COGN-GEN-0161,cognition,neurological,bacopa-cogn-gen-0161,Gold,PASS,entries/neurological/bacopa-cogn-gen-0161/cognition/v1,2025-11-06T07:07:42.684283+00:00
COGN-GEN-0162,cognition,neurological,lions-mane-cogn-gen-0162,Gold,PASS,entries/neurological/lions-mane-cogn-gen-0162/cognition/v1,2025-11-06T07:07:42.764190+00:00
COGN-GEN-0163,cognition,neurological,ginkgo-cogn-gen-0163,Gold,PASS,entries/neurological/ginkgo-cogn-gen-0163/cognition/v1,2025-11-06T07:07:42.833389+00:00
COGN-GEN-0164,cognition,neurological,phosphatidylserine-cogn-gen-0164,Gold,PASS,entries/neurological/phosphatidylserine-cogn-gen-0164/cognition/v1,2025-11-06T07:07:42.904446+00:00
COGN-GEN-0165,cognition,neurological,alpha-gpc-cogn-gen-0165,Gold,PASS,entries/neurological/alpha-gpc-cogn-gen-0165/cognition/v1,2025-11-06T07:07:42.977097+00:00
COGN-GEN-0166,cognition,neurological,rhodiola-cogn-gen-0166,Gold,PASS,entries/neurological/rhodiola-cogn-gen-0166/cognition/v1,2025-11-06T07:07:43.049472+00:00
COGN-GEN-0167,cognition,neurological,acetyl-l-carnitine-cogn-gen-0167,Gold,PASS,entries/neurological/acetyl-l-carnitine-cogn-gen-0167/cognition/v1,2025-11-06T07:07:43.116253+00:00
COGN-GEN-0168,cognition,neurological,citicoline-cogn-gen-0168,Gold,PASS,entries/neurological/citicoline-cogn-gen-0168/cognition/v1,2025-11-06T07:07:43.184179+00:00
COGN-GEN-0169,cognition,neurological,lutein-cogn-gen-0169,Gold,PASS,entries/neurological/lutein-cogn-gen-0169/cognition/v1,2025-11-06T07:07:43.255675+00:00
COGN-GEN-0170,cognition,neurological,resveratrol-cogn-gen-0170,Gold,PASS,entries/neurological/resveratrol-cogn-gen-0170/cognition/v1,2025-11-06T07:07:43.328474+00:00
COGN-GEN-0171,cognition,neurological,curcumin-cogn-gen-0171,Gold,PASS,entries/neurological/curcumin-cogn-gen-0171/cognition/v1,2025-11-06T07:07:43.416385+00:00
COGN-GEN-0172,cognition,neurological,omega-3-cogn-gen-0172,Gold,PASS,entries/neurological/omega-3-cogn-gen-0172/cognition/v1,2025-11-06T07:07:43.509211+00:00
COGN-GEN-0173,cognition,neurological,nootropic-blend-cogn-gen-0173,Gold,PASS,entries/neurological/nootropic-blend-cogn-gen-0173/cognition/v1,2025-11-06T07:07:43.606607+00:00
COGN-GEN-0174,cognition,neurological,cerebrolysin-peptide-cogn-gen-0174,Gold,PASS,entries/neurological/cerebrolysin-peptide-cogn-gen-0174/cognition/v1,2025-11-06T07:07:43.699404+00:00
COGN-GEN-0175,cognition,neurological,methyl-b12-cogn-gen-0175,Gold,PASS,entries/neurological/methyl-b12-cogn-gen-0175/cognition/v1,2025-11-06T07:07:43.786324+00:00
COGN-GEN-0176,cognition,neurological,methylfolate-cogn-gen-0176,Gold,PASS,entries/neurological/methylfolate-cogn-gen-0176/cognition/v1,2025-11-06T07:07:43.874124+00:00
COGN-GEN-0177,cognition,neurological,nicotinamide-riboside-cogn-gen-0177,Gold,PASS,entries/neurological/nicotinamide-riboside-cogn-gen-0177/cognition/v1,2025-11-06T07:07:43.965323+00:00
COGN-GEN-0178,cognition,neurological,caffeine-l-theanine-cogn-gen-0178,Gold,PASS,entries/neurological/caffeine-l-theanine-cogn-gen-0178/cognition/v1,2025-11-06T07:07:44.057997+00:00
COGN-GEN-0179,cognition,neurological,panax-ginseng-cogn-gen-0179,Gold,PASS,entries/neurological/panax-ginseng-cogn-gen-0179/cognition/v1,2025-11-06T07:07:44.143480+00:00
COGN-GEN-0180,cognition,neurological,vinpocetine-cogn-gen-0180,Gold,PASS,entries/neurological/vinpocetine-cogn-gen-0180/cognition/v1,2025-11-06T07:07:44.230777+00:00
COGN-GEN-0181,cognition,neurological,bacopa-cogn-gen-0181,Gold,PASS,entries/neurological/bacopa-cogn-gen-0181/cognition/v1,2025-11-06T07:07:44.313615+00:00
COGN-GEN-0182,cognition,neurological,lions-mane-cogn-gen-0182,Gold,PASS,entries/neurological/lions-mane-cogn-gen-0182/cognition/v1,2025-11-06T07:07:44.397593+00:00
COGN-GEN-0183,cognition,neurological,ginkgo-cogn-gen-0183,Gold,PASS,entries/neurological/ginkgo-cogn-gen-0183/cognition/v1,2025-11-06T07:07:44.488778+00:00
COGN-GEN-0184,cognition,neurological,phosphatidylserine-cogn-gen-0184,Gold,PASS,entries/neurological/phosphatidylserine-cogn-gen-0184/cognition/v1,2025-11-06T07:07:44.567622+00:00
COGN-GEN-0185,cognition,neurological,alpha-gpc-cogn-gen-0185,Gold,PASS,entries/neurological/alpha-gpc-cogn-gen-0185/cognition/v1,2025-11-06T07:07:44.645188+00:00
COGN-GEN-0186,cognition,neurological,rhodiola-cogn-gen-0186,Gold,PASS,entries/neurological/rhodiola-cogn-gen-0186/cognition/v1,2025-11-06T07:07:44.737995+00:00
COGN-GEN-0187,cognition,neurological,acetyl-l-carnitine-cogn-gen-0187,Gold,PASS,entries/neurological/acetyl-l-carnitine-cogn-gen-0187/cognition/v1,2025-11-06T07:07:44.818991+00:00
COGN-GEN-0188,cognition,neurological,citicoline-cogn-gen-0188,Gold,PASS,entries/neurological/citicoline-cogn-gen-0188/cognition/v1,2025-11-06T07:07:44.892559+00:00
COGN-GEN-0189,cognition,neurological,lutein-cogn-gen-0189,Gold,PASS,entries/neurological/lutein-cogn-gen-0189/cognition/v1,2025-11-06T07:07:44.967222+00:00
COGN-GEN-0190,cognition,neurological,resveratrol-cogn-gen-0190,Gold,PASS,entries/neurological/resveratrol-cogn-gen-0190/cognition/v1,2025-11-06T07:07:45.040120+00:00
COGN-GEN-0191,cognition,neurological,curcumin-cogn-gen-0191,Gold,PASS,entries/neurological/curcumin-cogn-gen-0191/cognition/v1,2025-11-06T07:07:45.112311+00:00
COGN-GEN-0192,cognition,neurological,omega-3-cogn-gen-0192,Gold,PASS,entries/neurological/omega-3-cogn-gen-0192/cognition/v1,2025-11-06T07:07:45.183526+00:00
COGN-GEN-0193,cognition,neurological,nootropic-blend-cogn-gen-0193,Gold,PASS,entries/neurological/nootropic-blend-cogn-gen-0193/cognition/v1,2025-11-06T07:07:45.259299+00:00
COGN-GEN-0194,cognition,neurological,cerebrolysin-peptide-cogn-gen-0194,Gold,PASS,entries/neurological/cerebrolysin-peptide-cogn-gen-0194/cognition/v1,2025-11-06T07:07:45.333487+00:00
COGN-GEN-0195,cognition,neurological,methyl-b12-cogn-gen-0195,Gold,PASS,entries/neurological/methyl-b12-cogn-gen-0195/cognition/v1,2025-11-06T07:07:45.417755+00:00
COGN-GEN-0196,cognition,neurological,methylfolate-cogn-gen-0196,Gold,PASS,entries/neurological/methylfolate-cogn-gen-0196/cognition/v1,2025-11-06T07:07:45.497092+00:00
COGN-GEN-0197,cognition,neurological,nicotinamide-riboside-cogn-gen-0197,Gold,PASS,entries/neurological/nicotinamide-riboside-cogn-gen-0197/cognition/v1,2025-11-06T07:07:45.580382+00:00
COGN-GEN-0198,cognition,neurological,caffeine-l-theanine-cogn-gen-0198,Gold,PASS,entries/neurological/caffeine-l-theanine-cogn-gen-0198/cognition/v1,2025-11-06T07:07:45.649115+00:00
COGN-GEN-0199,cognition,neurological,panax-ginseng-cogn-gen-0199,Gold,PASS,entries/neurological/panax-ginseng-cogn-gen-0199/cognition/v1,2025-11-06T07:07:45.716918+00:00
COGN-GEN-0200,cognition,neurological,vinpocetine-cogn-gen-0200,Gold,PASS,entries/neurological/vinpocetine-cogn-gen-0200/cognition/v1,2025-11-06T07:07:45.804301+00:00
