entry_id,category,domain,slug,tier,label,path,generated_at
META-GEN-0431,metabolic,metabolic,omega-3-meta-gen-0431,Silver,PASS,entries/metabolic/omega-3-meta-gen-0431/metabolic/v1,2025-11-06T07:07:40.590142+00:00
META-GEN-0432,metabolic,metabolic,vitamin-d-meta-gen-0432,Silver,PASS,entries/metabolic/vitamin-d-meta-gen-0432/metabolic/v1,2025-11-06T07:07:40.659135+00:00
META-GEN-0433,metabolic,metabolic,magnesium-meta-gen-0433,Silver,PASS,entries/metabolic/magnesium-meta-gen-0433/metabolic/v1,2025-11-06T07:07:40.734136+00:00
META-GEN-0434,metabolic,metabolic,green-tea-meta-gen-0434,Silver,PASS,entries/metabolic/green-tea-meta-gen-0434/metabolic/v1,2025-11-06T07:07:40.802784+00:00
META-GEN-0435,metabolic,metabolic,resveratrol-meta-gen-0435,Silver,PASS,entries/metabolic/resveratrol-meta-gen-0435/metabolic/v1,2025-11-06T07:07:40.873850+00:00
META-GEN-0436,metabolic,metabolic,curcumin-meta-gen-0436,Silver,PASS,entries/metabolic/curcumin-meta-gen-0436/metabolic/v1,2025-11-06T07:07:40.947911+00:00
META-GEN-0437,metabolic,metabolic,milk-thistle-meta-gen-0437,Silver,PASS,entries/metabolic/milk-thistle-meta-gen-0437/metabolic/v1,2025-11-06T07:07:41.020587+00:00
META-GEN-0438,metabolic,metabolic,n-acetyl-cysteine-meta-gen-0438,Silver,PASS,entries/metabolic/n-acetyl-cysteine-meta-gen-0438/metabolic/v1,2025-11-06T07:07:41.091437+00:00
META-GEN-0439,metabolic,metabolic,taurine-meta-gen-0439,Silver,PASS,entries/metabolic/taurine-meta-gen-0439/metabolic/v1,2025-11-06T07:07:41.167599+00:00
META-GEN-0440,metabolic,metabolic,vanadium-meta-gen-0440,Silver,PASS,entries/metabolic/vanadium-meta-gen-0440/metabolic/v1,2025-11-06T07:07:41.240726+00:00
META-GEN-0441,metabolic,metabolic,berberine-meta-gen-0441,Silver,PASS,entries/metabolic/berberine-meta-gen-0441/metabolic/v1,2025-11-06T07:07:41.310560+00:00
META-GEN-0442,metabolic,metabolic,chromium-meta-gen-0442,Silver,PASS,entries/metabolic/chromium-meta-gen-0442/metabolic/v1,2025-11-06T07:07:41.387333+00:00
META-GEN-0443,metabolic,metabolic,alpha-lipoic-acid-meta-gen-0443,Silver,PASS,entries/metabolic/alpha-lipoic-acid-meta-gen-0443/metabolic/v1,2025-11-06T07:07:41.459675+00:00
META-GEN-0444,metabolic,metabolic,cinnamon-meta-gen-0444,Silver,PASS,entries/metabolic/cinnamon-meta-gen-0444/metabolic/v1,2025-11-06T07:07:41.533201+00:00
META-GEN-0445,metabolic,metabolic,gymnema-meta-gen-0445,Silver,PASS,entries/metabolic/gymnema-meta-gen-0445/metabolic/v1,2025-11-06T07:07:41.601382+00:00
META-GEN-0446,metabolic,metabolic,bitter-melon-meta-gen-0446,Silver,PASS,entries/metabolic/bitter-melon-meta-gen-0446/metabolic/v1,2025-11-06T07:07:41.678190+00:00
META-GEN-0447,metabolic,metabolic,fenugreek-meta-gen-0447,Silver,PASS,entries/metabolic/fenugreek-meta-gen-0447/metabolic/v1,2025-11-06T07:07:41.748690+00:00
META-GEN-0448,metabolic,metabolic,inositol-meta-gen-0448,Silver,PASS,entries/metabolic/inositol-meta-gen-0448/metabolic/v1,2025-11-06T07:07:41.821864+00:00
META-GEN-0449,metabolic,metabolic,carnitine-meta-gen-0449,Silver,PASS,entries/metabolic/carnitine-meta-gen-0449/metabolic/v1,2025-11-06T07:07:41.894019+00:00
META-GEN-0450,metabolic,metabolic,coq10-meta-gen-0450,Silver,PASS,entries/metabolic/coq10-meta-gen-0450/metabolic/v1,2025-11-06T07:07:41.976281+00:00
META-GEN-0451,metabolic,metabolic,omega-3-meta-gen-0451,Silver,PASS,entries/metabolic/omega-3-meta-gen-0451/metabolic/v1,2025-11-06T07:07:42.055600+00:00
META-GEN-0452,metabolic,metabolic,vitamin-d-meta-gen-0452,Silver,PASS,entries/metabolic/vitamin-d-meta-gen-0452/metabolic/v1,2025-11-06T07:07:42.129225+00:00
META-GEN-0453,metabolic,metabolic,magnesium-meta-gen-0453,Silver,PASS,entries/metabolic/magnesium-meta-gen-0453/metabolic/v1,2025-11-06T07:07:42.200989+00:00
META-GEN-0454,metabolic,metabolic,green-tea-meta-gen-0454,Silver,PASS,entries/metabolic/green-tea-meta-gen-0454/metabolic/v1,2025-11-06T07:07:42.272153+00:00
META-GEN-0455,metabolic,metabolic,resveratrol-meta-gen-0455,Silver,PASS,entries/metabolic/resveratrol-meta-gen-0455/metabolic/v1,2025-11-06T07:07:42.343523+00:00
META-GEN-0456,metabolic,metabolic,curcumin-meta-gen-0456,Silver,PASS,entries/metabolic/curcumin-meta-gen-0456/metabolic/v1,2025-11-06T07:07:42.418725+00:00
META-GEN-0457,metabolic,metabolic,milk-thistle-meta-gen-0457,Silver,PASS,entries/metabolic/milk-thistle-meta-gen-0457/metabolic/v1,2025-11-06T07:07:42.500520+00:00
META-GEN-0458,metabolic,metabolic,n-acetyl-cysteine-meta-gen-0458,Silver,PASS,entries/metabolic/n-acetyl-cysteine-meta-gen-0458/metabolic/v1,2025-11-06T07:07:42.577482+00:00
META-GEN-0459,metabolic,metabolic,taurine-meta-gen-0459,Silver,PASS,entries/metabolic/taurine-meta-gen-0459/metabolic/v1,2025-11-06T07:07:42.650547+00:00
META-GEN-0460,metabolic,metabolic,vanadium-meta-gen-0460,Silver,PASS,entries/metabolic/vanadium-meta-gen-0460/metabolic/v1,2025-11-06T07:07:42.722513+00:00
META-GEN-0461,metabolic,metabolic,berberine-meta-gen-0461,Silver,PASS,entries/metabolic/berberine-meta-gen-0461/metabolic/v1,2025-11-06T07:07:42.791134+00:00
META-GEN-0462,metabolic,metabolic,chromium-meta-gen-0462,Silver,PASS,entries/metabolic/chromium-meta-gen-0462/metabolic/v1,2025-11-06T07:07:42.861218+00:00
META-GEN-0463,metabolic,metabolic,alpha-lipoic-acid-meta-gen-0463,Silver,PASS,entries/metabolic/alpha-lipoic-acid-meta-gen-0463/metabolic/v1,2025-11-06T07:07:42.937998+00:00
META-GEN-0464,metabolic,metabolic,cinnamon-meta-gen-0464,Silver,PASS,entries/metabolic/cinnamon-meta-gen-0464/metabolic/v1,2025-11-06T07:07:43.011157+00:00
META-GEN-0465,metabolic,metabolic,gymnema-meta-gen-0465,Silver,PASS,entries/metabolic/gymnema-meta-gen-0465/metabolic/v1,2025-11-06T07:07:43.083501+00:00
META-GEN-0466,metabolic,metabolic,bitter-melon-meta-gen-0466,Silver,PASS,entries/metabolic/bitter-melon-meta-gen-0466/metabolic/v1,2025-11-06T07:07:43.153973+00:00
META-GEN-0467,metabolic,metabolic,fenugreek-meta-gen-0467,Silver,PASS,entries/metabolic/fenugreek-meta-gen-0467/metabolic/v1,2025-11-06T07:07:43.222976+00:00
META-GEN-0468,metabolic,metabolic,inositol-meta-gen-0468,Silver,PASS,entries/metabolic/inositol-meta-gen-0468/metabolic/v1,2025-11-06T07:07:43.300230+00:00
META-GEN-0469,metabolic,metabolic,carnitine-meta-gen-0469,Silver,PASS,entries/metabolic/carnitine-meta-gen-0469/metabolic/v1,2025-11-06T07:07:43.380424+00:00
META-GEN-0470,metabolic,metabolic,coq10-meta-gen-0470,Silver,PASS,entries/metabolic/coq10-meta-gen-0470/metabolic/v1,2025-11-06T07:07:43.460029+00:00
META-GEN-0471,metabolic,metabolic,omega-3-meta-gen-0471,Silver,PASS,entries/metabolic/omega-3-meta-gen-0471/metabolic/v1,2025-11-06T07:07:43.548281+00:00
META-GEN-0472,metabolic,metabolic,vitamin-d-meta-gen-0472,Silver,PASS,entries/metabolic/vitamin-d-meta-gen-0472/metabolic/v1,2025-11-06T07:07:43.629226+00:00
META-GEN-0473,metabolic,metabolic,magnesium-meta-gen-0473,Silver,PASS,entries/metabolic/magnesium-meta-gen-0473/metabolic/v1,2025-11-06T07:07:43.738923+00:00
META-GEN-0474,metabolic,metabolic,green-tea-meta-gen-0474,Silver,PASS,entries/metabolic/green-tea-meta-gen-0474/metabolic/v1,2025-11-06T07:07:43.830679+00:00
META-GEN-0475,metabolic,metabolic,resveratrol-meta-gen-0475,Silver,PASS,entries/metabolic/resveratrol-meta-gen-0475/metabolic/v1,2025-11-06T07:07:43.916708+00:00
META-GEN-0476,metabolic,metabolic,curcumin-meta-gen-0476,Silver,PASS,entries/metabolic/curcumin-meta-gen-0476/metabolic/v1,2025-11-06T07:07:43.998758+00:00
META-GEN-0477,metabolic,metabolic,milk-thistle-meta-gen-0477,Silver,PASS,entries/metabolic/milk-thistle-meta-gen-0477/metabolic/v1,2025-11-06T07:07:44.078836+00:00
META-GEN-0478,metabolic,metabolic,n-acetyl-cysteine-meta-gen-0478,Silver,PASS,entries/metabolic/n-acetyl-cysteine-meta-gen-0478/metabolic/v1,2025-11-06T07:07:44.163487+00:00
META-GEN-0479,metabolic,metabolic,taurine-meta-gen-0479,Silver,PASS,entries/metabolic/taurine-meta-gen-0479/metabolic/v1,2025-11-06T07:07:44.241756+00:00
META-GEN-0480,metabolic,metabolic,vanadium-meta-gen-0480,Silver,PASS,entries/metabolic/vanadium-meta-gen-0480/metabolic/v1,2025-11-06T07:07:44.320498+00:00
META-GEN-0481,metabolic,metabolic,berberine-meta-gen-0481,Silver,PASS,entries/metabolic/berberine-meta-gen-0481/metabolic/v1,2025-11-06T07:07:44.401050+00:00
META-GEN-0482,metabolic,metabolic,chromium-meta-gen-0482,Silver,PASS,entries/metabolic/chromium-meta-gen-0482/metabolic/v1,2025-11-06T07:07:44.483256+00:00
META-GEN-0483,metabolic,metabolic,alpha-lipoic-acid-meta-gen-0483,Silver,PASS,entries/metabolic/alpha-lipoic-acid-meta-gen-0483/metabolic/v1,2025-11-06T07:07:44.560016+00:00
META-GEN-0484,metabolic,metabolic,cinnamon-meta-gen-0484,Silver,PASS,entries/metabolic/cinnamon-meta-gen-0484/metabolic/v1,2025-11-06T07:07:44.640582+00:00
META-GEN-0485,metabolic,metabolic,gymnema-meta-gen-0485,Silver,PASS,entries/metabolic/gymnema-meta-gen-0485/metabolic/v1,2025-11-06T07:07:44.726407+00:00
META-GEN-0486,metabolic,metabolic,bitter-melon-meta-gen-0486,Silver,PASS,entries/metabolic/bitter-melon-meta-gen-0486/metabolic/v1,2025-11-06T07:07:44.813372+00:00
META-GEN-0487,metabolic,metabolic,fenugreek-meta-gen-0487,Silver,PASS,entries/metabolic/fenugreek-meta-gen-0487/metabolic/v1,2025-11-06T07:07:44.885746+00:00
META-GEN-0488,metabolic,metabolic,inositol-meta-gen-0488,Silver,PASS,entries/metabolic/inositol-meta-gen-0488/metabolic/v1,2025-11-06T07:07:44.958302+00:00
META-GEN-0489,metabolic,metabolic,carnitine-meta-gen-0489,Silver,PASS,entries/metabolic/carnitine-meta-gen-0489/metabolic/v1,2025-11-06T07:07:45.029836+00:00
META-GEN-0490,metabolic,metabolic,coq10-meta-gen-0490,Silver,PASS,entries/metabolic/coq10-meta-gen-0490/metabolic/v1,2025-11-06T07:07:45.103397+00:00
META-GEN-0491,metabolic,metabolic,omega-3-meta-gen-0491,Silver,PASS,entries/metabolic/omega-3-meta-gen-0491/metabolic/v1,2025-11-06T07:07:45.172928+00:00
META-GEN-0492,metabolic,metabolic,vitamin-d-meta-gen-0492,Silver,PASS,entries/metabolic/vitamin-d-meta-gen-0492/metabolic/v1,2025-11-06T07:07:45.240571+00:00
META-GEN-0493,metabolic,metabolic,magnesium-meta-gen-0493,Silver,PASS,entries/metabolic/magnesium-meta-gen-0493/metabolic/v1,2025-11-06T07:07:45.311801+00:00
META-GEN-0494,metabolic,metabolic,green-tea-meta-gen-0494,Silver,PASS,entries/metabolic/green-tea-meta-gen-0494/metabolic/v1,2025-11-06T07:07:45.381670+00:00
META-GEN-0495,metabolic,metabolic,resveratrol-meta-gen-0495,Silver,PASS,entries/metabolic/resveratrol-meta-gen-0495/metabolic/v1,2025-11-06T07:07:45.458487+00:00
META-GEN-0496,metabolic,metabolic,curcumin-meta-gen-0496,Silver,PASS,entries/metabolic/curcumin-meta-gen-0496/metabolic/v1,2025-11-06T07:07:45.528054+00:00
META-GEN-0497,metabolic,metabolic,milk-thistle-meta-gen-0497,Silver,PASS,entries/metabolic/milk-thistle-meta-gen-0497/metabolic/v1,2025-11-06T07:07:45.606205+00:00
META-GEN-0498,metabolic,metabolic,n-acetyl-cysteine-meta-gen-0498,Silver,PASS,entries/metabolic/n-acetyl-cysteine-meta-gen-0498/metabolic/v1,2025-11-06T07:07:45.672100+00:00
META-GEN-0499,metabolic,metabolic,taurine-meta-gen-0499,Silver,PASS,entries/metabolic/taurine-meta-gen-0499/metabolic/v1,2025-11-06T07:07:45.743112+00:00
META-GEN-0500,metabolic,metabolic,vanadium-meta-gen-0500,Silver,PASS,entries/metabolic/vanadium-meta-gen-0500/metabolic/v1,2025-11-06T07:07:45.822614+00:00
