entry_id,category,domain,slug,tier,label,path,generated_at
LONG-GEN-0676,longevity,metabolic,vitamin-d-long-gen-0676,Black,FAIL,entries/metabolic/vitamin-d-long-gen-0676/longevity/v1,2025-11-06T07:48:05.652227+00:00
LONG-GEN-0677,longevity,metabolic,vitamin-k2-long-gen-0677,Black,FAIL,entries/metabolic/vitamin-k2-long-gen-0677/longevity/v1,2025-11-06T07:48:05.723838+00:00
LONG-GEN-0678,longevity,metabolic,spermidine-long-gen-0678,Black,FAIL,entries/metabolic/spermidine-long-gen-0678/longevity/v1,2025-11-06T07:48:05.790289+00:00
LONG-GEN-0679,longevity,metabolic,rapamycin-alternative-long-gen-0679,Black,FAIL,entries/metabolic/rapamycin-alternative-long-gen-0679/longevity/v1,2025-11-06T07:48:05.856992+00:00
LONG-GEN-0680,longevity,metabolic,metformin-alternative-long-gen-0680,Black,FAIL,entries/metabolic/metformin-alternative-long-gen-0680/longevity/v1,2025-11-06T07:48:05.922573+00:00
LONG-GEN-0681,longevity,metabolic,resveratrol-long-gen-0681,Black,FAIL,entries/metabolic/resveratrol-long-gen-0681/longevity/v1,2025-11-06T07:48:05.988255+00:00
LONG-GEN-0682,longevity,metabolic,nmn-long-gen-0682,Black,FAIL,entries/metabolic/nmn-long-gen-0682/longevity/v1,2025-11-06T07:48:06.053504+00:00
LONG-GEN-0683,longevity,metabolic,nicotinamide-riboside-long-gen-0683,Black,FAIL,entries/metabolic/nicotinamide-riboside-long-gen-0683/longevity/v1,2025-11-06T07:48:06.126127+00:00
LONG-GEN-0684,longevity,metabolic,pterostilbene-long-gen-0684,Black,FAIL,entries/metabolic/pterostilbene-long-gen-0684/longevity/v1,2025-11-06T07:48:06.191284+00:00
LONG-GEN-0685,longevity,metabolic,fisetin-long-gen-0685,Black,FAIL,entries/metabolic/fisetin-long-gen-0685/longevity/v1,2025-11-06T07:48:06.257930+00:00
LONG-GEN-0686,longevity,metabolic,quercetin-long-gen-0686,Black,FAIL,entries/metabolic/quercetin-long-gen-0686/longevity/v1,2025-11-06T07:48:06.323557+00:00
LONG-GEN-0687,longevity,metabolic,curcumin-long-gen-0687,Black,FAIL,entries/metabolic/curcumin-long-gen-0687/longevity/v1,2025-11-06T07:48:06.387786+00:00
LONG-GEN-0688,longevity,metabolic,omega-3-long-gen-0688,Black,FAIL,entries/metabolic/omega-3-long-gen-0688/longevity/v1,2025-11-06T07:48:06.451685+00:00
LONG-GEN-0689,longevity,metabolic,coq10-long-gen-0689,Black,FAIL,entries/metabolic/coq10-long-gen-0689/longevity/v1,2025-11-06T07:48:06.517760+00:00
LONG-GEN-0690,longevity,metabolic,pqq-long-gen-0690,Black,FAIL,entries/metabolic/pqq-long-gen-0690/longevity/v1,2025-11-06T07:48:06.582371+00:00
LONG-GEN-0691,longevity,metabolic,astaxanthin-long-gen-0691,Black,FAIL,entries/metabolic/astaxanthin-long-gen-0691/longevity/v1,2025-11-06T07:48:06.648577+00:00
LONG-GEN-0692,longevity,metabolic,alpha-lipoic-acid-long-gen-0692,Black,FAIL,entries/metabolic/alpha-lipoic-acid-long-gen-0692/longevity/v1,2025-11-06T07:48:06.714316+00:00
LONG-GEN-0693,longevity,metabolic,carnosine-long-gen-0693,Black,FAIL,entries/metabolic/carnosine-long-gen-0693/longevity/v1,2025-11-06T07:48:06.781022+00:00
LONG-GEN-0694,longevity,metabolic,taurine-long-gen-0694,Black,FAIL,entries/metabolic/taurine-long-gen-0694/longevity/v1,2025-11-06T07:48:06.845510+00:00
LONG-GEN-0695,longevity,metabolic,glutathione-long-gen-0695,Black,FAIL,entries/metabolic/glutathione-long-gen-0695/longevity/v1,2025-11-06T07:48:06.912402+00:00
LONG-GEN-0696,longevity,metabolic,vitamin-d-long-gen-0696,Black,FAIL,entries/metabolic/vitamin-d-long-gen-0696/longevity/v1,2025-11-06T07:48:06.977610+00:00
LONG-GEN-0697,longevity,metabolic,vitamin-k2-long-gen-0697,Black,FAIL,entries/metabolic/vitamin-k2-long-gen-0697/longevity/v1,2025-11-06T07:48:07.046081+00:00
LONG-GEN-0698,longevity,metabolic,spermidine-long-gen-0698,Black,FAIL,entries/metabolic/spermidine-long-gen-0698/longevity/v1,2025-11-06T07:48:07.112574+00:00
LONG-GEN-0699,longevity,metabolic,rapamycin-alternative-long-gen-0699,Black,FAIL,entries/metabolic/rapamycin-alternative-long-gen-0699/longevity/v1,2025-11-06T07:48:07.177702+00:00
LONG-GEN-0700,longevity,metabolic,metformin-alternative-long-gen-0700,Black,FAIL,entries/metabolic/metformin-alternative-long-gen-0700/longevity/v1,2025-11-06T07:48:07.244196+00:00
