entry_id,category,domain,slug,tier,label,path,generated_at
LONG-GEN-0608,longevity,metabolic,omega-3-long-gen-0608,Black,FAIL,entries/metabolic/omega-3-long-gen-0608/longevity/v1,2025-11-06T07:16:47.213730+00:00
LONG-GEN-0609,longevity,metabolic,coq10-long-gen-0609,Black,FAIL,entries/metabolic/coq10-long-gen-0609/longevity/v1,2025-11-06T07:16:47.294979+00:00
LONG-GEN-0610,longevity,metabolic,pqq-long-gen-0610,Black,FAIL,entries/metabolic/pqq-long-gen-0610/longevity/v1,2025-11-06T07:16:47.362814+00:00
LONG-GEN-0611,longevity,metabolic,astaxanthin-long-gen-0611,Black,FAIL,entries/metabolic/astaxanthin-long-gen-0611/longevity/v1,2025-11-06T07:16:47.435342+00:00
LONG-GEN-0612,longevity,metabolic,alpha-lipoic-acid-long-gen-0612,Black,FAIL,entries/metabolic/alpha-lipoic-acid-long-gen-0612/longevity/v1,2025-11-06T07:16:47.504632+00:00
LONG-GEN-0613,longevity,metabolic,carnosine-long-gen-0613,Black,FAIL,entries/metabolic/carnosine-long-gen-0613/longevity/v1,2025-11-06T07:16:47.575772+00:00
LONG-GEN-0614,longevity,metabolic,taurine-long-gen-0614,Black,FAIL,entries/metabolic/taurine-long-gen-0614/longevity/v1,2025-11-06T07:16:47.643283+00:00
LONG-GEN-0615,longevity,metabolic,glutathione-long-gen-0615,Black,FAIL,entries/metabolic/glutathione-long-gen-0615/longevity/v1,2025-11-06T07:16:47.709786+00:00
LONG-GEN-0616,longevity,metabolic,vitamin-d-long-gen-0616,Black,FAIL,entries/metabolic/vitamin-d-long-gen-0616/longevity/v1,2025-11-06T07:16:47.776447+00:00
LONG-GEN-0617,longevity,metabolic,vitamin-k2-long-gen-0617,Black,FAIL,entries/metabolic/vitamin-k2-long-gen-0617/longevity/v1,2025-11-06T07:16:47.845612+00:00
LONG-GEN-0618,longevity,metabolic,spermidine-long-gen-0618,Black,FAIL,entries/metabolic/spermidine-long-gen-0618/longevity/v1,2025-11-06T07:16:47.915677+00:00
LONG-GEN-0619,longevity,metabolic,rapamycin-alternative-long-gen-0619,Black,FAIL,entries/metabolic/rapamycin-alternative-long-gen-0619/longevity/v1,2025-11-06T07:16:47.984559+00:00
LONG-GEN-0620,longevity,metabolic,metformin-alternative-long-gen-0620,Black,FAIL,entries/metabolic/metformin-alternative-long-gen-0620/longevity/v1,2025-11-06T07:16:48.054207+00:00
LONG-GEN-0621,longevity,metabolic,resveratrol-long-gen-0621,Black,FAIL,entries/metabolic/resveratrol-long-gen-0621/longevity/v1,2025-11-06T07:16:48.124633+00:00
LONG-GEN-0622,longevity,metabolic,nmn-long-gen-0622,Black,FAIL,entries/metabolic/nmn-long-gen-0622/longevity/v1,2025-11-06T07:16:48.192710+00:00
LONG-GEN-0623,longevity,metabolic,nicotinamide-riboside-long-gen-0623,Black,FAIL,entries/metabolic/nicotinamide-riboside-long-gen-0623/longevity/v1,2025-11-06T07:16:48.259462+00:00
LONG-GEN-0624,longevity,metabolic,pterostilbene-long-gen-0624,Black,FAIL,entries/metabolic/pterostilbene-long-gen-0624/longevity/v1,2025-11-06T07:16:48.327672+00:00
LONG-GEN-0625,longevity,metabolic,fisetin-long-gen-0625,Black,FAIL,entries/metabolic/fisetin-long-gen-0625/longevity/v1,2025-11-06T07:16:48.405348+00:00
LONG-GEN-0626,longevity,metabolic,quercetin-long-gen-0626,Black,FAIL,entries/metabolic/quercetin-long-gen-0626/longevity/v1,2025-11-06T07:16:48.482114+00:00
LONG-GEN-0627,longevity,metabolic,curcumin-long-gen-0627,Black,FAIL,entries/metabolic/curcumin-long-gen-0627/longevity/v1,2025-11-06T07:16:48.549543+00:00
LONG-GEN-0628,longevity,metabolic,omega-3-long-gen-0628,Black,FAIL,entries/metabolic/omega-3-long-gen-0628/longevity/v1,2025-11-06T07:16:48.620836+00:00
LONG-GEN-0629,longevity,metabolic,coq10-long-gen-0629,Black,FAIL,entries/metabolic/coq10-long-gen-0629/longevity/v1,2025-11-06T07:16:48.688921+00:00
LONG-GEN-0630,longevity,metabolic,pqq-long-gen-0630,Black,FAIL,entries/metabolic/pqq-long-gen-0630/longevity/v1,2025-11-06T07:16:48.757912+00:00
LONG-GEN-0631,longevity,metabolic,astaxanthin-long-gen-0631,Black,FAIL,entries/metabolic/astaxanthin-long-gen-0631/longevity/v1,2025-11-06T07:16:48.827842+00:00
LONG-GEN-0632,longevity,metabolic,alpha-lipoic-acid-long-gen-0632,Black,FAIL,entries/metabolic/alpha-lipoic-acid-long-gen-0632/longevity/v1,2025-11-06T07:16:48.897677+00:00
LONG-GEN-0633,longevity,metabolic,carnosine-long-gen-0633,Black,FAIL,entries/metabolic/carnosine-long-gen-0633/longevity/v1,2025-11-06T07:16:48.966814+00:00
LONG-GEN-0634,longevity,metabolic,taurine-long-gen-0634,Black,FAIL,entries/metabolic/taurine-long-gen-0634/longevity/v1,2025-11-06T07:16:49.033740+00:00
LONG-GEN-0635,longevity,metabolic,glutathione-long-gen-0635,Black,FAIL,entries/metabolic/glutathione-long-gen-0635/longevity/v1,2025-11-06T07:16:49.113416+00:00
LONG-GEN-0636,longevity,metabolic,vitamin-d-long-gen-0636,Black,FAIL,entries/metabolic/vitamin-d-long-gen-0636/longevity/v1,2025-11-06T07:16:49.184998+00:00
LONG-GEN-0637,longevity,metabolic,vitamin-k2-long-gen-0637,Black,FAIL,entries/metabolic/vitamin-k2-long-gen-0637/longevity/v1,2025-11-06T07:16:49.258131+00:00
LONG-GEN-0638,longevity,metabolic,spermidine-long-gen-0638,Black,FAIL,entries/metabolic/spermidine-long-gen-0638/longevity/v1,2025-11-06T07:16:49.326634+00:00
LONG-GEN-0639,longevity,metabolic,rapamycin-alternative-long-gen-0639,Black,FAIL,entries/metabolic/rapamycin-alternative-long-gen-0639/longevity/v1,2025-11-06T07:16:49.397345+00:00
LONG-GEN-0640,longevity,metabolic,metformin-alternative-long-gen-0640,Black,FAIL,entries/metabolic/metformin-alternative-long-gen-0640/longevity/v1,2025-11-06T07:16:49.464624+00:00
LONG-GEN-0641,longevity,metabolic,resveratrol-long-gen-0641,Black,FAIL,entries/metabolic/resveratrol-long-gen-0641/longevity/v1,2025-11-06T07:16:49.533345+00:00
LONG-GEN-0642,longevity,metabolic,nmn-long-gen-0642,Black,FAIL,entries/metabolic/nmn-long-gen-0642/longevity/v1,2025-11-06T07:16:49.600422+00:00
LONG-GEN-0643,longevity,metabolic,nicotinamide-riboside-long-gen-0643,Black,FAIL,entries/metabolic/nicotinamide-riboside-long-gen-0643/longevity/v1,2025-11-06T07:16:49.668471+00:00
LONG-GEN-0644,longevity,metabolic,pterostilbene-long-gen-0644,Black,FAIL,entries/metabolic/pterostilbene-long-gen-0644/longevity/v1,2025-11-06T07:16:49.736044+00:00
LONG-GEN-0645,longevity,metabolic,fisetin-long-gen-0645,Black,FAIL,entries/metabolic/fisetin-long-gen-0645/longevity/v1,2025-11-06T07:16:49.803926+00:00
LONG-GEN-0646,longevity,metabolic,quercetin-long-gen-0646,Black,FAIL,entries/metabolic/quercetin-long-gen-0646/longevity/v1,2025-11-06T07:16:49.871404+00:00
LONG-GEN-0647,longevity,metabolic,curcumin-long-gen-0647,Black,FAIL,entries/metabolic/curcumin-long-gen-0647/longevity/v1,2025-11-06T07:16:49.938405+00:00
LONG-GEN-0648,longevity,metabolic,omega-3-long-gen-0648,Black,FAIL,entries/metabolic/omega-3-long-gen-0648/longevity/v1,2025-11-06T07:16:50.012282+00:00
LONG-GEN-0649,longevity,metabolic,coq10-long-gen-0649,Black,FAIL,entries/metabolic/coq10-long-gen-0649/longevity/v1,2025-11-06T07:16:50.095259+00:00
LONG-GEN-0650,longevity,metabolic,pqq-long-gen-0650,Black,FAIL,entries/metabolic/pqq-long-gen-0650/longevity/v1,2025-11-06T07:16:50.161131+00:00
LONG-GEN-0651,longevity,metabolic,astaxanthin-long-gen-0651,Black,FAIL,entries/metabolic/astaxanthin-long-gen-0651/longevity/v1,2025-11-06T07:16:50.228212+00:00
LONG-GEN-0652,longevity,metabolic,alpha-lipoic-acid-long-gen-0652,Black,FAIL,entries/metabolic/alpha-lipoic-acid-long-gen-0652/longevity/v1,2025-11-06T07:16:50.297769+00:00
LONG-GEN-0653,longevity,metabolic,carnosine-long-gen-0653,Black,FAIL,entries/metabolic/carnosine-long-gen-0653/longevity/v1,2025-11-06T07:16:50.364211+00:00
LONG-GEN-0654,longevity,metabolic,taurine-long-gen-0654,Black,FAIL,entries/metabolic/taurine-long-gen-0654/longevity/v1,2025-11-06T07:16:50.431379+00:00
LONG-GEN-0655,longevity,metabolic,glutathione-long-gen-0655,Black,FAIL,entries/metabolic/glutathione-long-gen-0655/longevity/v1,2025-11-06T07:16:50.497368+00:00
LONG-GEN-0656,longevity,metabolic,vitamin-d-long-gen-0656,Black,FAIL,entries/metabolic/vitamin-d-long-gen-0656/longevity/v1,2025-11-06T07:16:50.567430+00:00
LONG-GEN-0657,longevity,metabolic,vitamin-k2-long-gen-0657,Black,FAIL,entries/metabolic/vitamin-k2-long-gen-0657/longevity/v1,2025-11-06T07:16:50.635307+00:00
LONG-GEN-0658,longevity,metabolic,spermidine-long-gen-0658,Black,FAIL,entries/metabolic/spermidine-long-gen-0658/longevity/v1,2025-11-06T07:16:50.702039+00:00
LONG-GEN-0659,longevity,metabolic,rapamycin-alternative-long-gen-0659,Black,FAIL,entries/metabolic/rapamycin-alternative-long-gen-0659/longevity/v1,2025-11-06T07:16:50.768083+00:00
LONG-GEN-0660,longevity,metabolic,metformin-alternative-long-gen-0660,Black,FAIL,entries/metabolic/metformin-alternative-long-gen-0660/longevity/v1,2025-11-06T07:16:50.835405+00:00
LONG-GEN-0661,longevity,metabolic,resveratrol-long-gen-0661,Black,FAIL,entries/metabolic/resveratrol-long-gen-0661/longevity/v1,2025-11-06T07:16:50.907353+00:00
LONG-GEN-0662,longevity,metabolic,nmn-long-gen-0662,Black,FAIL,entries/metabolic/nmn-long-gen-0662/longevity/v1,2025-11-06T07:16:50.978903+00:00
LONG-GEN-0663,longevity,metabolic,nicotinamide-riboside-long-gen-0663,Black,FAIL,entries/metabolic/nicotinamide-riboside-long-gen-0663/longevity/v1,2025-11-06T07:16:51.048218+00:00
LONG-GEN-0664,longevity,metabolic,pterostilbene-long-gen-0664,Black,FAIL,entries/metabolic/pterostilbene-long-gen-0664/longevity/v1,2025-11-06T07:16:51.117941+00:00
LONG-GEN-0665,longevity,metabolic,fisetin-long-gen-0665,Black,FAIL,entries/metabolic/fisetin-long-gen-0665/longevity/v1,2025-11-06T07:16:51.188593+00:00
LONG-GEN-0666,longevity,metabolic,quercetin-long-gen-0666,Black,FAIL,entries/metabolic/quercetin-long-gen-0666/longevity/v1,2025-11-06T07:16:51.257766+00:00
LONG-GEN-0667,longevity,metabolic,curcumin-long-gen-0667,Black,FAIL,entries/metabolic/curcumin-long-gen-0667/longevity/v1,2025-11-06T07:16:51.336885+00:00
LONG-GEN-0668,longevity,metabolic,omega-3-long-gen-0668,Black,FAIL,entries/metabolic/omega-3-long-gen-0668/longevity/v1,2025-11-06T07:16:51.406216+00:00
LONG-GEN-0669,longevity,metabolic,coq10-long-gen-0669,Black,FAIL,entries/metabolic/coq10-long-gen-0669/longevity/v1,2025-11-06T07:16:51.474910+00:00
LONG-GEN-0670,longevity,metabolic,pqq-long-gen-0670,Black,FAIL,entries/metabolic/pqq-long-gen-0670/longevity/v1,2025-11-06T07:16:51.554803+00:00
LONG-GEN-0671,longevity,metabolic,astaxanthin-long-gen-0671,Black,FAIL,entries/metabolic/astaxanthin-long-gen-0671/longevity/v1,2025-11-06T07:16:51.622046+00:00
LONG-GEN-0672,longevity,metabolic,alpha-lipoic-acid-long-gen-0672,Black,FAIL,entries/metabolic/alpha-lipoic-acid-long-gen-0672/longevity/v1,2025-11-06T07:16:51.702004+00:00
LONG-GEN-0673,longevity,metabolic,carnosine-long-gen-0673,Black,FAIL,entries/metabolic/carnosine-long-gen-0673/longevity/v1,2025-11-06T07:16:51.771432+00:00
LONG-GEN-0674,longevity,metabolic,taurine-long-gen-0674,Black,FAIL,entries/metabolic/taurine-long-gen-0674/longevity/v1,2025-11-06T07:16:51.846745+00:00
LONG-GEN-0675,longevity,metabolic,glutathione-long-gen-0675,Black,FAIL,entries/metabolic/glutathione-long-gen-0675/longevity/v1,2025-11-06T07:16:51.916976+00:00
